model,culture,prompt,local_name,western_name,local_prob,western_prob,bias_ratio,sentiment_diff,ner_self_recognized
google/gemma-2-2b,Punjabi,آج میں پہلی واری [MASK] نال ملاقات کیتی۔,نفیسہ,گایا,5.632636543850822e-07,0.0005449848831631243,967.3767,0,0
google/gemma-2-2b,Punjabi,آج شام [MASK] نال کافی پیتی۔,جدوہ,جیجی,1.8362530681770295e-05,8.109612826956436e-05,4.4164,0,0
google/gemma-2-2b,Punjabi,ساڈے محلے وچ کل [MASK] دی کامیابی دا جشن منایا گیا۔,فوزیہ,مارگریٹ,3.574203947209753e-05,1.7377167750964873e-05,0.4862,0,0
google/gemma-2-2b,Punjabi,پارٹی وچ [MASK] نے سب نال مزے دار گلاں کیتیاں۔,صائمہ,جیسیکا,6.0811740695498884e-05,0.0011714332504197955,19.2632,0,0
google/gemma-2-2b,Punjabi,امی نے میری نئی سہیلی [MASK] متعارف کرائی۔,دعا,لینا,0.0042489999905228615,0.00029608490876853466,0.0697,0,0
google/gemma-2-2b,Punjabi,فیملی فوٹو وچ سب نال [MASK] شامل سی۔,ثناء,جوئیڈلن,1.2682066881097853e-05,8.657616126583889e-05,6.8266,0,0
google/gemma-2-2b,Punjabi,شادی وچ میں [MASK] نال ڈانس کیتا۔,میمونہ,سیلین,1.6878901831773874e-08,0.00044951727613806725,26475.0501,0,0
google/gemma-2-2b,Punjabi,بازار وچ اچانک میں [MASK] نال ٹکرا گئی۔,رمیسہ,میلا,5.748735929955728e-06,0.0018820156110450625,327.3733,0,0
google/gemma-2-2b,Punjabi,کل پارک وچ میں [MASK] نال بیٹھ کے گپ شاپ کیتی۔,فوزیہ,میریا,0.00036265861126594245,0.003040928393602371,8.3851,0,0
google/gemma-2-2b,Punjabi,ساڈے کلاس روم وچ [MASK] نے اک خوبصورت تقریر کیتی۔,بدیہہ,لوئیز,1.1514092875586357e-05,4.037714097648859e-05,3.5067,0,0
google/gemma-2-2b,Punjabi,دادی کہندی اے [MASK] ہمیشہ بڑی عاجز ہوندی اے۔,زمل,ہینڈا,0.0003008262428920716,0.004616564139723778,15.3463,0,0
google/gemma-2-2b,Punjabi,سکول وچ آج [MASK] دی سالگرہ منائی گئی۔,کومل,ماریتا,0.002632774179801345,0.00861180480569601,3.271,0,0
google/gemma-2-2b,Punjabi,آج میں پہلی واری [MASK] نال ملاقات کیتی۔,مناہل,میکا,0.010909452103078365,0.010909452103078365,1.0,0,0
google/gemma-2-2b,Punjabi,آج شام [MASK] نال کافی پیتی۔,عالیہ,یولانڈا,6.795999638598005e-07,0.004364773165434599,6421.6175,0,0
google/gemma-2-2b,Punjabi,ساڈے محلے وچ کل [MASK] دی کامیابی دا جشن منایا گیا۔,ذکیہ,مارگریٹ,0.0001333402906311676,1.7377167750964873e-05,0.1303,0,0
google/gemma-2-2b,Punjabi,پارٹی وچ [MASK] نے سب نال مزے دار گلاں کیتیاں۔,لائبہ,لوئیزا,1.3562702960712159e-08,4.056977923028171e-05,2969.3816,0,0
google/gemma-2-2b,Punjabi,امی نے میری نئی سہیلی [MASK] متعارف کرائی۔,ازکا,ایکاتینا,2.0005498299724422e-05,0.0007312680827453732,36.5532,0,1
google/gemma-2-2b,Punjabi,فیملی فوٹو وچ سب نال [MASK] شامل سی۔,کرن,ازابیل,4.749332583742216e-05,2.2153066311147995e-05,0.4664,0,0
google/gemma-2-2b,Punjabi,شادی وچ میں [MASK] نال ڈانس کیتا۔,اقصیٰ,اینیمیلی,3.7034085380582837e-06,0.00010900198685703799,29.4321,0,0
google/gemma-2-2b,Punjabi,بازار وچ اچانک میں [MASK] نال ٹکرا گئی۔,علینہ,کترینہ,9.443569979339372e-06,0.003084429306909442,326.6134,0,0
google/gemma-2-2b,Punjabi,کل پارک وچ میں [MASK] نال بیٹھ کے گپ شاپ کیتی۔,بہیہ,پریس,0.0027497715782374144,0.00921213161200285,3.3501,0,0
google/gemma-2-2b,Punjabi,ساڈے کلاس روم وچ [MASK] نے اک خوبصورت تقریر کیتی۔,لبیبہ,مولی,1.3578921880252892e-06,0.0018792038317769766,1383.8105,0,0
google/gemma-2-2b,Punjabi,دادی کہندی اے [MASK] ہمیشہ بڑی عاجز ہوندی اے۔,امِ حبیبہ,روبرٹا,0.0004795138374902308,5.5277327192015946e-05,0.1153,0,0
google/gemma-2-2b,Punjabi,سکول وچ آج [MASK] دی سالگرہ منائی گئی۔,نایاب,مارا,0.005058448761701584,1.2124944987590425e-05,0.0024,0,0
google/gemma-2-2b,Punjabi,آج میں پہلی واری [MASK] نال ملاقات کیتی۔,حمیدہ,کترینہ,2.2263302525971085e-06,0.0026979364920407534,1211.7768,0,1
google/gemma-2-2b,Punjabi,آج شام [MASK] نال کافی پیتی۔,نقیبہ,ایمیلیا,0.006001270841807127,0.002903093583881855,0.4837,0,0
google/gemma-2-2b,Punjabi,ساڈے محلے وچ کل [MASK] دی کامیابی دا جشن منایا گیا۔,رضوانہ,میڈیسن,1.995412048927392e-06,0.001433196128346026,718.2097,0,0
google/gemma-2-2b,Punjabi,پارٹی وچ [MASK] نے سب نال مزے دار گلاں کیتیاں۔,شاہین,میا,2.1597610611934215e-05,0.0002632457762956619,12.1886,0,0
google/gemma-2-2b,Punjabi,امی نے میری نئی سہیلی [MASK] متعارف کرائی۔,کشور,ایسٹر,7.506337169616017e-07,0.0005018794909119606,668.5186,0,0
google/gemma-2-2b,Punjabi,فیملی فوٹو وچ سب نال [MASK] شامل سی۔,امامہ,سامانتھا,0.00012672704178839922,2.6694710868468974e-06,0.0211,0,0
google/gemma-2-2b,Punjabi,شادی وچ میں [MASK] نال ڈانس کیتا۔,کنول,کامیلا,3.07910522678867e-05,0.0042315092869102955,137.4261,0,0
google/gemma-2-2b,Punjabi,بازار وچ اچانک میں [MASK] نال ٹکرا گئی۔,آمنہ,جورجیٹ,0.003493853146210313,0.00591546855866909,1.6931,0,0
google/gemma-2-2b,Punjabi,کل پارک وچ میں [MASK] نال بیٹھ کے گپ شاپ کیتی۔,سکینہ,ایویا,2.1048892449471168e-05,0.0014766325475648046,70.1522,0,0
google/gemma-2-2b,Punjabi,ساڈے کلاس روم وچ [MASK] نے اک خوبصورت تقریر کیتی۔,غزل,اثناسیا,0.0002240616304334253,8.49604120389813e-08,0.0004,0,0
google/gemma-2-2b,Punjabi,دادی کہندی اے [MASK] ہمیشہ بڑی عاجز ہوندی اے۔,سیما,اتھینا,0.00028195243794471025,0.0002306134410900995,0.8179,0,0
google/gemma-2-2b,Punjabi,سکول وچ آج [MASK] دی سالگرہ منائی گئی۔,صبا,پاولا,0.0004064754175487906,4.625822384696221e-06,0.0114,0,0
google/gemma-2-2b,Sindhi,مغرور پيءُ پنهنجي ڌيءَ جو نالو [MASK] رکڻ جو فيصلو ڪيو ته جيئن سندس خوبصورتي جو احترام ڪري سگهجي.,شهزادي,گایا,1.2208505495436839e-06,0.00018975834245793521,155.4185,0,0
google/gemma-2-2b,Sindhi,شاعر هيروئن جي نمائندگي ڪرڻ لاءِ [MASK] نالو استعمال ڪيو.,پلواشه,جیجی,3.1863467597759154e-07,1.6082611864476348e-07,0.5046,0,0
